Date,Open,High,Low,Close,Adj Close,Volume
1962-04-02,0.000000,0.639160,0.632604,0.637521,0.095374,228816
1962-04-03,0.000000,0.635882,0.619493,0.622771,0.093167,205934
1962-04-04,0.000000,0.627688,0.606382,0.608021,0.090960,320342
1962-04-05,0.000000,0.611299,0.589994,0.609660,0.091206,488141
1962-04-06,0.000000,0.606382,0.589994,0.589994,0.088264,175426
1962-04-09,0.000000,0.606382,0.589994,0.589994,0.088264,175426
1962-04-10,0.000000,0.596549,0.585077,0.589994,0.088264,228816
1962-04-11,0.000000,0.601466,0.586716,0.594910,0.088999,442378
1962-04-12,0.000000,0.594910,0.581799,0.589994,0.088264,266952
1962-04-13,0.000000,0.609660,0.589994,0.609660,0.091206,327970
1962-04-16,0.000000,0.609660,0.599827,0.601466,0.089980,282206
1962-04-17,0.000000,0.603105,0.599827,0.599827,0.089735,99154
1962-04-18,0.000000,0.616216,0.604744,0.608021,0.090960,152544
1962-04-19,0.000000,0.611299,0.603105,0.611299,0.091451,122035
1962-04-23,0.000000,0.626049,0.606382,0.626049,0.093657,358478
1962-04-24,0.000000,0.635882,0.622771,0.627688,0.093903,282206
1962-04-25,0.000000,0.622771,0.596549,0.599827,0.089735,274579
1962-04-26,0.000000,0.614577,0.603105,0.603105,0.090225,129662
1962-04-27,0.000000,0.612938,0.599827,0.603105,0.090225,198307
1962-04-30,0.000000,0.599827,0.586716,0.589994,0.088264,358478
1962-05-01,0.000000,0.598188,0.581799,0.598188,0.089489,244070
1962-05-02,0.000000,0.622771,0.601466,0.619493,0.092677,488141
1962-05-03,0.000000,0.622771,0.609660,0.622771,0.093167,228816
1962-05-04,0.000000,0.616216,0.608021,0.616216,0.092186,259325
1962-05-07,0.000000,0.617855,0.612938,0.612938,0.091696,343224
1962-05-08,0.000000,0.626049,0.614577,0.624410,0.093412,572040
1962-05-09,0.000000,0.622771,0.611299,0.616216,0.092186,419496
1962-05-10,0.000000,0.616216,0.606382,0.608021,0.090960,320342
1962-05-11,0.000000,0.612938,0.596549,0.596549,0.089244,335597
